time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,0,0,0
35.0,18,4,0,0
40.0,39,9,0,0
45.0,62,8,0,0
50.0,81,15,0,1
55.0,98,26,1,1
60.0,108,32,1,1
65.0,123,46,0,0
70.0,139,63,1,1
75.0,140,75,1,1
80.0,135,78,1,1
85.0,126,66,1,1
90.0,118,59,1,1
95.0,106,52,1,1
100.0,94,44,1,1
105.0,83,38,1,1
110.0,70,31,1,1
115.0,59,23,0,1
