time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,7,0,0,0
35.0,15,3,0,0
40.0,33,5,0,0
45.0,55,9,0,0
50.0,77,17,0,1
55.0,92,25,0,1
60.0,108,29,1,1
65.0,121,32,1,1
70.0,123,39,1,1
75.0,120,42,1,1
80.0,109,42,1,1
85.0,101,31,1,1
90.0,92,17,1,1
95.0,79,6,1,1
100.0,70,2,1,1
105.0,60,0,1,1
110.0,49,0,1,1
115.0,37,0,1,1
