time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,0,0,0
35.0,18,5,0,0
40.0,39,7,0,0
45.0,62,13,0,0
50.0,83,18,0,1
55.0,102,33,0,1
60.0,119,39,0,1
65.0,134,48,1,1
70.0,144,52,0,1
75.0,146,57,0,1
80.0,141,65,1,1
85.0,133,66,1,1
90.0,127,74,1,1
95.0,118,79,0,1
100.0,111,77,0,1
105.0,105,74,1,1
110.0,94,71,0,1
115.0,88,68,0,1
