agent_id,spawn_time,queue_enter_time,sink_time,travel_time,gate_idx,is_tagless,sink_side,serviced
11827,27.200000000000003,34.0,46.85,19.65,0,0,lower,1
11828,27.5,34.9,52.050000000000004,24.550000000000004,6,0,upper,1
11829,28.450000000000003,36.35,50.550000000000004,22.1,3,1,upper,1
11830,29.0,36.550000000000004,56.550000000000004,27.550000000000004,6,0,upper,1
11831,29.25,38.900000000000006,60.900000000000006,31.650000000000006,5,0,upper,1
11832,30.450000000000003,40.150000000000006,62.300000000000004,31.85,1,0,lower,1
11833,30.700000000000003,37.45,51.150000000000006,20.450000000000003,2,0,lower,1
11834,30.900000000000002,39.45,54.150000000000006,23.250000000000004,4,1,upper,1
11835,31.1,39.6,54.800000000000004,23.700000000000003,1,0,lower,1
11836,31.35,42.900000000000006,58.800000000000004,27.450000000000003,2,0,lower,1
11837,31.55,41.45,63.550000000000004,32.0,5,0,upper,1
11838,31.75,41.95,53.95,22.200000000000003,0,0,lower,1
11839,32.050000000000004,38.45,57.400000000000006,25.35,6,0,upper,1
11840,33.35,40.300000000000004,55.7,22.35,3,1,upper,1
11841,33.6,42.5,57.1,23.5,0,0,lower,1
11842,33.800000000000004,42.85,58.300000000000004,24.5,4,1,upper,1
11843,34.0,40.800000000000004,64.0,30.0,1,0,lower,1
11844,34.65,41.25,59.150000000000006,24.500000000000007,6,0,upper,1
11845,34.85,42.5,61.800000000000004,26.950000000000003,6,0,upper,1
11847,35.1,40.35,62.650000000000006,27.550000000000004,5,0,upper,1
11848,35.300000000000004,44.650000000000006,63.150000000000006,27.85,2,0,lower,1
11850,35.5,49.650000000000006,67.4,31.900000000000006,0,0,lower,1
11851,35.75,43.0,59.650000000000006,23.900000000000006,0,0,lower,1
11852,35.95,47.400000000000006,68.85000000000001,32.900000000000006,1,0,lower,1
11853,36.15,43.1,60.050000000000004,23.900000000000006,4,1,upper,1
11855,36.4,45.050000000000004,61.400000000000006,25.000000000000007,0,0,lower,1
11856,36.6,47.800000000000004,71.2,34.6,5,0,upper,1
11857,36.800000000000004,45.75,64.85000000000001,28.050000000000004,2,0,lower,1
11859,37.0,49.0,67.8,30.799999999999997,3,1,upper,1
11860,37.25,46.800000000000004,66.95,29.700000000000003,3,1,upper,1
11861,37.45,52.0,74.60000000000001,37.150000000000006,3,1,upper,1
11863,37.65,52.5,78.0,40.35,6,0,upper,1
11864,37.9,49.800000000000004,73.75,35.85,4,1,upper,1
11865,38.1,51.1,70.85000000000001,32.75000000000001,1,0,lower,1
11866,38.300000000000004,50.300000000000004,76.3,37.99999999999999,4,1,upper,1
11867,38.550000000000004,46.300000000000004,65.7,27.15,1,0,lower,1
11869,38.75,44.150000000000006,60.550000000000004,21.800000000000004,2,0,lower,1
11872,38.95,50.550000000000004,70.35000000000001,31.400000000000006,3,1,upper,1
11873,39.2,46.050000000000004,65.25,26.049999999999997,5,0,upper,1
11874,39.400000000000006,52.45,70.0,30.599999999999994,2,0,lower,1
11875,39.6,51.5,72.05,32.449999999999996,3,1,upper,1
11878,39.85,51.050000000000004,75.45,35.6,5,0,upper,1
