time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,1,0,0
35.0,22,1,0,0
40.0,41,8,0,0
45.0,66,16,0,0
50.0,86,25,0,0
55.0,106,33,1,1
60.0,120,40,1,1
65.0,132,49,1,1
70.0,142,53,1,1
75.0,151,62,1,1
80.0,145,74,1,1
85.0,135,66,1,1
90.0,125,52,1,1
95.0,111,37,0,2
100.0,103,22,1,1
105.0,91,10,1,1
110.0,80,2,1,1
115.0,71,0,1,1
