time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,0,0,0
35.0,19,4,0,0
40.0,40,7,0,0
45.0,64,11,0,0
50.0,80,16,0,1
55.0,100,26,0,1
60.0,118,33,1,1
65.0,127,37,0,1
70.0,142,44,1,1
75.0,145,51,1,1
80.0,138,51,1,1
85.0,129,50,1,1
90.0,123,40,1,1
95.0,111,23,1,1
100.0,96,6,1,1
105.0,89,0,1,1
110.0,79,0,1,1
115.0,67,0,1,1
