time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,7,0,0,0
35.0,15,2,0,0
40.0,35,9,0,0
45.0,55,17,0,1
50.0,77,22,0,0
55.0,95,31,1,0
60.0,111,38,1,0
65.0,125,51,1,1
70.0,131,78,1,1
75.0,128,85,1,1
80.0,116,70,1,1
85.0,108,64,1,1
90.0,98,55,1,1
95.0,86,48,1,1
100.0,74,37,1,1
105.0,64,27,1,1
110.0,53,19,1,1
115.0,43,10,1,1
