agent_id,spawn_time,queue_enter_time,sink_time,travel_time,gate_idx,is_tagless,sink_side,serviced
20156,23.8,30.650000000000002,46.050000000000004,22.250000000000004,3,1,upper,1
20157,26.6,32.9,47.550000000000004,20.950000000000003,5,0,upper,1
20158,27.75,35.300000000000004,52.2,24.450000000000003,3,1,upper,1
20159,29.650000000000002,41.6,66.60000000000001,36.95,3,1,upper,1
20160,30.0,36.550000000000004,49.7,19.700000000000003,2,0,lower,1
20161,30.25,38.7,54.400000000000006,24.150000000000006,6,0,upper,1
20162,30.450000000000003,41.1,63.800000000000004,33.35,3,1,upper,1
20163,30.650000000000002,42.85,58.35,27.7,4,0,upper,1
20164,31.05,47.400000000000006,60.85,29.8,1,0,lower,1
20165,31.450000000000003,38.25,51.300000000000004,19.85,1,0,lower,1
20166,31.650000000000002,43.6,59.300000000000004,27.650000000000002,2,0,lower,1
20167,31.900000000000002,39.1,53.550000000000004,21.650000000000002,3,1,upper,1
20169,32.1,45.0,62.800000000000004,30.700000000000003,0,0,lower,1
20170,32.300000000000004,45.6,82.75,50.449999999999996,3,1,upper,1
20171,32.550000000000004,43.1,71.7,39.15,3,1,upper,1
20173,32.75,42.900000000000006,59.2,26.450000000000003,5,0,upper,1
20174,32.95,42.6,70.0,37.05,3,1,upper,1
20175,33.2,44.1,75.95,42.75,3,1,upper,1
20176,33.4,44.6,62.95,29.550000000000004,6,0,upper,1
20179,33.6,40.6,56.300000000000004,22.700000000000003,3,1,upper,1
20181,33.85,42.1,68.3,34.449999999999996,3,1,upper,1
20182,34.050000000000004,48.6,95.5,61.449999999999996,3,1,upper,1
20183,34.25,43.1,57.85,23.6,2,0,lower,1
20186,34.5,45.1,76.80000000000001,42.30000000000001,3,1,upper,1
20187,34.7,45.050000000000004,61.7,27.0,5,0,upper,1
20188,34.9,51.6,107.4,72.5,3,1,upper,1
20189,35.15,50.6,104.0,68.85,3,1,upper,1
20190,35.35,46.1,83.60000000000001,48.25000000000001,3,1,upper,1
20191,35.550000000000004,44.6,79.35000000000001,43.800000000000004,3,1,upper,1
20192,35.800000000000004,43.6,73.4,37.6,3,1,upper,1
20194,36.0,43.550000000000004,55.95,19.950000000000003,0,0,lower,1
20195,36.2,50.1,103.15,66.95,3,1,upper,1
20196,36.45,47.6,89.55000000000001,53.10000000000001,3,1,upper,1
20199,36.65,47.1,87.85000000000001,51.20000000000001,3,1,upper,1
20200,36.85,49.2,64.3,27.449999999999996,0,0,lower,1
