time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,1,0,0,0
30.0,5,1,0,0
35.0,25,3,0,0
40.0,47,6,0,0
45.0,70,18,0,0
50.0,89,29,1,0
55.0,106,45,0,1
60.0,123,58,1,1
65.0,136,68,1,1
70.0,149,78,0,1
75.0,159,83,1,1
80.0,154,94,1,1
85.0,145,86,1,1
90.0,135,74,1,1
95.0,124,60,0,1
100.0,113,46,1,1
105.0,106,36,1,1
110.0,95,31,1,1
115.0,85,29,1,1
