agent_id,spawn_time,queue_enter_time,sink_time,travel_time,gate_idx,is_tagless,sink_side,serviced
20629,25.650000000000002,31.75,44.800000000000004,19.150000000000002,4,1,upper,1
20630,28.05,34.7,48.1,20.05,3,1,upper,1
20631,28.900000000000002,35.15,50.550000000000004,21.650000000000002,4,1,upper,1
20632,29.200000000000003,36.75,49.45,20.25,2,0,lower,1
20633,29.450000000000003,34.9,49.7,20.25,3,1,upper,1
20634,30.400000000000002,37.0,51.6,21.2,4,1,upper,1
20635,30.6,39.300000000000004,51.900000000000006,21.300000000000004,0,0,lower,1
20637,30.85,39.6,59.300000000000004,28.450000000000003,5,0,upper,1
20638,31.05,39.650000000000006,53.6,22.55,3,1,upper,1
20639,31.25,40.050000000000004,53.550000000000004,22.300000000000004,1,0,lower,1
20640,31.5,38.650000000000006,56.95,25.450000000000003,6,0,upper,1
20641,31.700000000000003,42.150000000000006,64.5,32.8,4,1,upper,1
20642,31.900000000000002,41.7,55.400000000000006,23.500000000000004,4,1,upper,1
20643,32.15,40.300000000000004,54.45,22.300000000000004,4,1,upper,1
20644,32.35,43.7,62.650000000000006,30.300000000000004,0,0,lower,1
20645,32.65,42.75,61.900000000000006,29.250000000000007,3,1,upper,1
20649,33.050000000000004,40.75,61.050000000000004,28.0,5,0,upper,1
20650,33.35,46.85,66.2,32.85,4,1,upper,1
20651,33.65,47.800000000000004,76.4,42.75000000000001,3,1,upper,1
20653,34.0,44.300000000000004,58.050000000000004,24.050000000000004,2,0,lower,1
20654,34.25,42.6,60.150000000000006,25.900000000000006,3,1,upper,1
20655,34.45,48.150000000000006,68.75,34.3,4,1,upper,1
20656,34.65,45.6,58.45,23.800000000000004,6,0,upper,1
20657,34.9,46.800000000000004,73.0,38.1,3,1,upper,1
20659,35.1,45.550000000000004,67.05,31.949999999999996,4,1,upper,1
20660,35.300000000000004,51.1,90.85000000000001,55.550000000000004,4,1,upper,1
20662,35.550000000000004,45.75,71.3,35.74999999999999,3,1,upper,1
20663,35.75,46.35,65.35000000000001,29.60000000000001,4,1,upper,1
20665,35.95,46.35,69.60000000000001,33.650000000000006,6,0,upper,1
20667,36.2,48.300000000000004,78.10000000000001,41.900000000000006,3,1,upper,1
20671,36.4,43.550000000000004,62.800000000000004,26.400000000000006,3,1,upper,1
20672,36.6,48.650000000000006,72.15,35.550000000000004,4,1,upper,1
20673,36.85,47.150000000000006,65.4,28.550000000000004,0,0,lower,1
20676,37.050000000000004,48.6,63.550000000000004,26.5,1,0,lower,1
20677,37.25,49.35,63.650000000000006,26.400000000000006,5,0,upper,1
20679,37.45,44.0,56.35,18.9,2,0,lower,1
20681,37.7,45.0,64.4,26.700000000000003,0,0,lower,1
20683,37.9,49.400000000000006,69.3,31.4,1,0,lower,1
20684,38.1,53.7,71.2,33.1,2,0,lower,1
20686,38.35,50.550000000000004,86.60000000000001,48.25000000000001,3,1,upper,1
20688,38.550000000000004,48.800000000000004,78.95,40.4,3,1,upper,1
20689,38.75,47.35,67.9,29.150000000000006,4,1,upper,1
20690,39.0,49.6,82.35000000000001,43.35000000000001,4,1,upper,1
20691,39.2,52.050000000000004,92.55000000000001,53.35000000000001,3,1,upper,1
20693,39.400000000000006,47.300000000000004,74.7,35.3,3,1,upper,1
20694,39.650000000000006,50.050000000000004,85.75,46.099999999999994,3,1,upper,1
20695,39.85,52.6,80.2,40.35,1,0,lower,1
20696,40.050000000000004,52.1,96.80000000000001,56.75000000000001,4,1,upper,1
20697,40.300000000000004,54.1,75.55,35.24999999999999,5,0,upper,1
20698,40.5,52.6,98.5,58.0,4,1,upper,1
20699,40.7,56.0,87.45,46.75,6,0,upper,1
20701,40.95,51.5,72.05,31.099999999999994,1,0,lower,1
20702,41.150000000000006,50.6,66.7,25.549999999999997,2,0,lower,1
20705,41.35,49.300000000000004,83.2,41.85,3,1,upper,1
20708,41.6,51.0,67.55,25.949999999999996,0,0,lower,1
20710,41.800000000000004,55.550000000000004,80.65,38.85,5,0,upper,1
20713,42.0,50.300000000000004,70.35000000000001,28.35000000000001,1,0,lower,1
20714,42.25,50.6,84.9,42.650000000000006,4,1,upper,1
20715,42.45,55.150000000000006,74.60000000000001,32.150000000000006,2,0,lower,1
20717,42.650000000000006,55.050000000000004,68.45,25.799999999999997,0,0,lower,1
20718,42.900000000000006,51.050000000000004,89.15,46.25,3,1,upper,1
20720,43.1,53.1,77.25,34.15,6,0,upper,1
