agent_id,spawn_time,queue_enter_time,sink_time,travel_time,gate_idx,is_tagless,sink_side,serviced
13235,23.8,30.650000000000002,46.050000000000004,22.250000000000004,3,1,upper,1
13236,26.6,32.75,47.400000000000006,20.800000000000004,6,0,upper,1
13237,27.75,36.25,53.550000000000004,25.800000000000004,0,0,lower,1
13238,29.650000000000002,41.95,59.050000000000004,29.400000000000002,0,0,lower,1
13239,30.0,36.800000000000004,50.550000000000004,20.550000000000004,5,0,upper,1
13240,30.25,40.25,61.300000000000004,31.050000000000004,4,1,upper,1
13241,30.450000000000003,38.15,54.45,24.0,3,1,upper,1
13242,30.650000000000002,36.5,49.7,19.05,3,1,upper,1
13243,31.05,42.2,54.95,23.900000000000002,2,0,lower,1
13246,31.450000000000003,35.6,51.45,20.0,6,0,upper,1
13247,31.650000000000002,37.75,51.650000000000006,20.000000000000004,1,0,lower,1
13248,31.900000000000002,37.25,53.6,21.7,6,0,upper,1
13250,32.1,40.800000000000004,63.050000000000004,30.950000000000003,4,1,upper,1
13251,32.300000000000004,39.45,55.400000000000006,23.1,3,1,upper,1
13253,32.550000000000004,40.900000000000006,67.3,34.74999999999999,6,0,upper,1
13254,32.75,43.35,56.550000000000004,23.800000000000004,2,0,lower,1
13255,32.95,44.2,58.2,25.25,2,0,lower,1
13256,33.2,42.7,58.7,25.5,5,0,upper,1
13257,33.4,42.650000000000006,57.35,23.950000000000003,3,1,upper,1
13258,33.6,40.400000000000006,60.400000000000006,26.800000000000004,6,0,upper,1
13259,33.85,42.0,63.400000000000006,29.550000000000004,1,0,lower,1
13260,34.050000000000004,45.45,69.0,34.949999999999996,5,0,upper,1
13262,34.25,41.800000000000004,59.900000000000006,25.650000000000006,1,0,lower,1
13263,34.5,46.1,65.60000000000001,31.10000000000001,4,1,upper,1
13264,34.7,44.050000000000004,61.650000000000006,26.950000000000003,0,0,lower,1
13265,34.9,43.25,60.800000000000004,25.900000000000006,0,0,lower,1
13266,35.15,45.400000000000006,66.95,31.800000000000004,2,0,lower,1
13267,35.35,45.95,69.85000000000001,34.50000000000001,5,0,upper,1
13268,35.550000000000004,44.400000000000006,62.150000000000006,26.6,5,0,upper,1
13270,35.800000000000004,46.650000000000006,62.550000000000004,26.75,0,0,lower,1
