agent_id,spawn_time,queue_enter_time,sink_time,travel_time,gate_idx,is_tagless,sink_side,serviced
22983,25.650000000000002,31.75,44.800000000000004,19.150000000000002,4,1,upper,1
22984,28.05,34.300000000000004,46.650000000000006,18.600000000000005,2,1,lower,1
22985,28.900000000000002,37.0,52.550000000000004,23.650000000000002,3,1,upper,1
22986,29.200000000000003,37.85,53.400000000000006,24.200000000000003,5,0,upper,1
22987,29.450000000000003,36.25,48.650000000000006,19.200000000000003,2,1,lower,1
22988,30.400000000000002,41.050000000000004,61.300000000000004,30.900000000000002,4,1,upper,1
22989,30.6,38.050000000000004,52.85,22.25,1,0,lower,1
22990,30.85,38.0,51.050000000000004,20.200000000000003,4,1,upper,1
22991,31.05,39.6,56.050000000000004,25.000000000000004,3,1,upper,1
22992,31.25,40.550000000000004,55.150000000000006,23.900000000000006,6,0,upper,1
22993,31.5,42.300000000000004,55.900000000000006,24.400000000000006,0,0,lower,1
22994,31.700000000000003,41.0,57.800000000000004,26.1,4,1,upper,1
22996,31.900000000000002,40.45,57.300000000000004,25.400000000000002,2,1,lower,1
22997,32.15,41.95,62.150000000000006,30.000000000000007,4,1,upper,1
22999,32.35,46.45,67.55,35.199999999999996,2,1,lower,1
23000,32.65,39.25,54.300000000000004,21.650000000000006,5,0,upper,1
23002,33.050000000000004,47.150000000000006,63.900000000000006,30.85,3,1,upper,1
23003,33.35,42.550000000000004,59.550000000000004,26.200000000000003,3,1,upper,1
23004,33.65,40.550000000000004,54.300000000000004,20.650000000000006,0,0,lower,1
23005,34.0,42.050000000000004,58.650000000000006,24.650000000000006,6,0,upper,1
23006,34.25,47.800000000000004,71.8,37.55,2,1,lower,1
23007,34.45,46.5,68.4,33.95,1,0,lower,1
23008,34.65,47.75,72.65,38.00000000000001,1,0,lower,1
23010,34.9,42.800000000000004,58.550000000000004,23.650000000000006,0,0,lower,1
23011,35.1,45.45,68.2,33.1,6,0,upper,1
23013,35.300000000000004,43.85,60.400000000000006,25.1,3,1,upper,1
23014,35.550000000000004,51.5,77.55000000000001,42.00000000000001,4,1,upper,1
23016,35.75,47.25,70.10000000000001,34.35000000000001,1,0,lower,1
23017,35.95,48.300000000000004,74.35000000000001,38.400000000000006,2,1,lower,1
23019,36.2,41.800000000000004,56.900000000000006,20.700000000000003,5,0,upper,1
23020,36.4,47.75,65.60000000000001,29.20000000000001,3,1,upper,1
23022,36.6,44.050000000000004,64.75,28.15,4,1,upper,1
23027,36.85,46.900000000000006,69.25,32.4,2,1,lower,1
23028,37.050000000000004,49.800000000000004,81.15,44.1,2,1,lower,1
23029,37.25,46.300000000000004,63.050000000000004,25.800000000000004,5,0,upper,1
23030,37.45,46.75,69.9,32.45,6,0,upper,1
23033,37.7,48.800000000000004,76.05,38.349999999999994,2,1,lower,1
23034,37.9,49.0,66.45,28.550000000000004,4,1,upper,1
23035,38.1,50.7,76.7,38.6,3,1,upper,1
23037,38.35,53.35,84.55000000000001,46.20000000000001,2,1,lower,1
23038,38.550000000000004,46.650000000000006,69.05,30.499999999999993,5,0,upper,1
23039,38.75,51.0,72.45,33.7,5,0,upper,1
23040,39.0,55.150000000000006,75.2,36.2,0,0,lower,1
23048,39.300000000000004,54.900000000000006,80.30000000000001,41.00000000000001,1,0,lower,1
23049,39.400000000000006,56.150000000000006,78.60000000000001,39.2,0,0,lower,1
23050,39.650000000000006,55.150000000000006,85.2,45.55,4,1,upper,1
23051,39.85,56.0,86.05000000000001,46.20000000000001,6,0,upper,1
23053,40.050000000000004,53.75,79.45,39.4,1,0,lower,1
23056,40.300000000000004,53.7,74.15,33.85,3,1,upper,1
23057,40.5,50.35,67.3,26.799999999999997,4,1,upper,1
23059,40.7,58.0,91.15,50.45,5,0,upper,1
23065,40.95,50.1,71.60000000000001,30.650000000000006,6,0,upper,1
23070,41.150000000000006,49.300000000000004,76.9,35.75,2,1,lower,1
23071,41.35,48.650000000000006,63.050000000000004,21.700000000000003,0,0,lower,1
23073,41.6,52.0,80.10000000000001,38.50000000000001,5,0,upper,1
23075,41.800000000000004,51.45,70.75,28.949999999999996,3,1,upper,1
23078,42.0,54.1,73.5,31.5,0,0,lower,1
23081,42.25,52.85,73.3,31.049999999999997,6,0,upper,1
23082,42.45,56.85,87.75,45.3,5,0,upper,1
23084,42.650000000000006,55.900000000000006,87.95,45.3,1,0,lower,1
23087,42.900000000000006,52.0,70.95,28.049999999999997,0,0,lower,1
23089,43.1,53.35,75.85000000000001,32.75000000000001,6,0,upper,1
23091,43.300000000000004,60.150000000000006,100.5,57.199999999999996,4,1,upper,1
23092,43.550000000000004,60.050000000000004,85.4,41.85,2,1,lower,1
23094,43.75,53.300000000000004,80.95,37.2,4,1,upper,1
23102,44.050000000000004,57.75,83.5,39.449999999999996,3,1,upper,1
23103,44.2,55.5,84.35000000000001,40.150000000000006,6,0,upper,1
23105,44.400000000000006,55.550000000000004,75.0,30.599999999999994,3,1,upper,1
23106,44.6,58.25,88.60000000000001,44.00000000000001,3,1,upper,1
23108,44.85,52.85,82.0,37.15,2,1,lower,1
23111,45.050000000000004,53.800000000000004,82.65,37.6,4,1,upper,1
23113,45.25,58.5,92.85000000000001,47.60000000000001,5,0,upper,1
23115,45.45,55.400000000000006,83.7,38.25,1,0,lower,1
23118,45.7,61.550000000000004,89.65,43.95,2,1,lower,1
23120,45.900000000000006,55.0,79.25,33.349999999999994,6,0,upper,1
