agent_id,spawn_time,queue_enter_time,sink_time,travel_time,gate_idx,is_tagless,sink_side,serviced
39833,27.200000000000003,34.0,46.85,19.65,0,0,lower,1
39834,27.5,35.25,52.550000000000004,25.050000000000004,4,1,upper,1
39835,28.450000000000003,36.65,51.1,22.65,3,1,upper,1
39836,29.0,36.9,55.300000000000004,26.300000000000004,4,1,upper,1
39838,29.25,36.4,54.300000000000004,25.050000000000004,4,1,upper,1
39839,30.450000000000003,38.650000000000006,57.050000000000004,26.6,3,1,upper,1
39840,30.700000000000003,37.550000000000004,57.900000000000006,27.200000000000003,4,1,upper,1
39841,30.900000000000002,38.25,56.150000000000006,25.250000000000004,6,0,upper,1
39842,31.1,39.650000000000006,58.800000000000004,27.700000000000003,3,1,upper,1
39843,31.35,40.650000000000006,61.400000000000006,30.050000000000004,3,1,upper,1
39844,31.55,39.650000000000006,60.550000000000004,29.000000000000004,4,1,upper,1
39845,31.75,41.150000000000006,63.150000000000006,31.400000000000006,3,1,upper,1
39846,32.050000000000004,38.25,53.400000000000006,21.35,3,1,upper,1
39847,33.35,45.300000000000004,64.9,31.550000000000004,1,0,lower,1
39848,33.6,42.0,62.300000000000004,28.700000000000003,4,1,upper,1
39849,33.800000000000004,42.6,64.0,30.199999999999996,4,1,upper,1
39851,34.0,44.45,68.25,34.25,3,1,upper,1
39852,34.65,49.85,86.95,52.300000000000004,4,1,upper,1
39853,34.85,43.95,66.55,31.699999999999996,3,1,upper,1
39856,35.1,43.1,65.7,30.6,4,1,upper,1
39857,35.300000000000004,44.7,59.650000000000006,24.35,5,0,upper,1
39859,35.5,46.300000000000004,67.4,31.900000000000006,4,1,upper,1
39860,35.75,43.400000000000006,64.85000000000001,29.10000000000001,3,1,upper,1
39861,35.95,47.85,82.7,46.75,4,1,upper,1
39864,36.15,42.5,55.650000000000006,19.500000000000007,2,0,lower,1
39865,36.4,50.85,92.9,56.50000000000001,4,1,upper,1
39867,36.6,47.95,87.80000000000001,51.20000000000001,3,1,upper,1
39868,36.800000000000004,46.95,78.45,41.65,3,1,upper,1
39869,37.0,48.35,83.55000000000001,46.55000000000001,4,1,upper,1
39870,37.25,44.95,71.65,34.400000000000006,3,1,upper,1
39871,37.45,49.35,86.10000000000001,48.650000000000006,4,1,upper,1
39874,37.65,45.45,73.35000000000001,35.70000000000001,3,1,upper,1
39876,37.9,45.95,75.05,37.15,3,1,upper,1
39877,38.1,47.35,72.5,34.4,4,1,upper,1
39879,38.300000000000004,46.45,77.60000000000001,39.300000000000004,3,1,upper,1
39880,38.550000000000004,53.95,70.4,31.85,2,0,lower,1
39881,38.75,51.95,105.65,66.9,3,1,upper,1
39882,38.95,51.45,69.95,31.0,6,0,upper,1
39883,39.2,51.85,95.45,56.25,4,1,upper,1
39884,39.400000000000006,48.85,84.4,45.0,4,1,upper,1
39886,39.6,46.85,69.10000000000001,29.500000000000007,4,1,upper,1
39888,39.85,62.45,,,3,1,,0
39891,40.050000000000004,47.45,81.0,40.949999999999996,3,1,upper,1
39895,40.25,50.35,89.5,49.25,4,1,upper,1
39896,40.5,53.050000000000004,74.2,33.7,6,0,upper,1
39897,40.7,53.35,104.80000000000001,64.10000000000001,4,1,upper,1
39898,40.900000000000006,53.85,108.2,67.3,4,1,upper,1
39899,41.150000000000006,48.95,91.2,50.05,3,1,upper,1
39901,41.35,51.800000000000004,68.75,27.4,1,0,lower,1
39903,41.550000000000004,52.35,103.95,62.4,4,1,upper,1
39905,41.800000000000004,49.95,94.60000000000001,52.800000000000004,3,1,upper,1
39907,42.0,53.0,66.15,24.150000000000006,0,0,lower,1
39908,42.2,51.35,98.0,55.8,4,1,upper,1
39909,42.45,50.45,98.85000000000001,56.400000000000006,3,1,upper,1
39911,42.650000000000006,49.45,93.75,51.099999999999994,3,1,upper,1
39912,42.85,52.25,70.8,27.949999999999996,5,0,upper,1
39914,43.1,53.150000000000006,73.7,30.6,1,0,lower,1
39916,43.300000000000004,48.45,90.35000000000001,47.050000000000004,3,1,upper,1
39921,43.5,56.85,119.25,75.75,4,1,upper,1
39922,43.75,50.95,99.7,55.95,3,1,upper,1
39923,43.95,61.95,,,3,1,,1
39926,44.150000000000006,63.35,,,4,1,,1
39927,44.400000000000006,60.45,,,3,1,,1
39928,44.6,53.45,109.9,65.30000000000001,3,1,upper,1
39929,44.800000000000004,54.35,111.60000000000001,66.80000000000001,4,1,upper,1
39931,45.0,51.45,102.25,57.25,3,1,upper,1
39935,45.25,59.75,80.55000000000001,35.30000000000001,0,0,lower,1
39936,45.45,67.45,,,3,1,,0
39937,45.650000000000006,59.35,,,4,1,,1
39939,45.900000000000006,52.85,101.4,55.5,4,1,upper,1
39941,46.1,57.300000000000004,72.85000000000001,26.750000000000007,2,0,lower,1
39942,46.300000000000004,54.85,116.7,70.4,4,1,upper,1
39943,46.550000000000004,55.35,113.30000000000001,66.75,4,1,upper,1
39945,46.75,64.85000000000001,,,4,1,,1
39946,46.95,61.35,,,4,1,,1
39948,47.2,59.85,,,4,1,,1
39952,47.400000000000006,55.800000000000004,75.9,28.5,5,0,upper,1
39953,47.6,56.35,117.55000000000001,69.95000000000002,4,1,upper,1
39955,47.85,59.45,,,3,1,,1
39957,48.050000000000004,58.35,71.60000000000001,23.550000000000004,0,0,lower,1
39958,48.25,54.45,114.15,65.9,3,1,upper,1
39960,48.5,68.35000000000001,,,4,1,,0
39961,48.7,65.95,,,3,1,,0
39964,48.900000000000006,52.45,106.5,57.599999999999994,3,1,upper,1
39967,49.150000000000006,52.95,109.05000000000001,59.900000000000006,3,1,upper,1
39970,49.35,61.45,,,3,1,,1
39971,49.550000000000004,70.35000000000001,,,4,1,,0
39972,49.800000000000004,55.95,,,3,1,,1
39973,50.0,65.85000000000001,,,4,1,,0
39975,50.2,60.95,,,3,1,,1
39977,50.45,58.650000000000006,74.7,24.25,1,0,lower,1
39980,50.650000000000006,56.400000000000006,76.75,26.099999999999994,6,0,upper,1
39981,50.85,60.85,76.15,25.300000000000004,1,0,lower,1
39983,51.1,55.85,115.0,63.9,4,1,upper,1
39984,51.300000000000004,56.45,,,3,1,,1
39986,51.5,58.85,,,4,1,,1
39987,51.75,66.35000000000001,,,4,1,,0
39989,51.95,64.3,85.25,33.3,5,0,upper,1
39994,52.150000000000006,53.95,112.45,60.3,3,1,upper,1
39997,52.400000000000006,60.800000000000004,81.85000000000001,29.450000000000003,6,0,upper,1
39998,52.6,74.35000000000001,,,4,1,,0
40000,52.800000000000004,61.85,,,4,1,,1
40002,53.0,72.45,,,3,1,,0
40005,53.25,63.45,,,3,1,,1
40008,53.45,64.35000000000001,,,4,1,,1
40009,53.650000000000006,67.35000000000001,,,4,1,,0
40011,53.900000000000006,66.45,,,3,1,,0
40013,54.1,61.95,88.65,34.550000000000004,6,0,upper,1
40016,54.300000000000004,59.7,80.15,25.85,5,0,upper,1
40019,54.550000000000004,55.45,118.4,63.85,3,1,upper,1
40021,54.75,71.35000000000001,,,4,1,,0
40023,54.95,54.95,115.85000000000001,60.900000000000006,3,1,upper,1
40026,55.2,59.150000000000006,79.30000000000001,24.10000000000001,6,0,upper,1
40027,55.400000000000006,71.4,84.60000000000001,29.200000000000003,1,0,lower,1
40029,55.6,63.95,,,3,1,,0
40031,55.85,71.45,,,3,1,,0
40032,56.050000000000004,65.35000000000001,,,4,1,,1
40033,56.25,64.95,,,3,1,,0
40036,56.5,68.85000000000001,,,4,1,,0
40037,56.7,56.95,,,3,1,,1
40038,56.900000000000006,69.85000000000001,,,4,1,,0
40040,57.150000000000006,57.35,,,4,1,,1
40043,57.35,57.45,,,3,1,,1
40047,57.550000000000004,57.85,,,4,1,,1
40048,57.800000000000004,57.95,,,3,1,,1
40049,58.0,58.45,,,3,1,,1
40052,58.2,58.35,,,4,1,,1
40053,58.45,69.35000000000001,,,4,1,,0
40056,58.650000000000006,72.35000000000001,,,4,1,,0
40059,58.85,58.95,,,3,1,,1
40063,59.1,73.35000000000001,,,4,1,,0
40066,59.300000000000004,60.85,,,4,1,,1
40067,59.5,70.05,83.15,23.650000000000006,1,0,lower,1
40068,59.75,59.95,,,3,1,,1
40070,59.95,71.85000000000001,,,4,1,,0
40073,60.150000000000006,60.35,,,4,1,,1
40076,60.400000000000006,62.85,,,4,1,,1
40078,60.6,74.95,,,3,1,,0
40081,60.800000000000004,69.75,85.45,24.65,2,0,lower,1
40083,61.0,66.95,,,3,1,,0
40084,61.25,67.95,,,3,1,,0
40085,61.45,71.95,,,3,1,,0
40087,61.650000000000006,73.5,89.2,27.549999999999997,0,0,lower,1
40088,61.900000000000006,74.45,,,3,1,,0
40090,62.1,68.7,81.60000000000001,19.500000000000007,0,0,lower,1
40094,62.300000000000004,62.35,,,4,1,,1
40096,62.550000000000004,78.35000000000001,,,4,1,,0
40103,62.75,62.95,,,3,1,,1
40106,62.95,64.45,,,3,1,,0
40108,63.2,70.95,,,3,1,,0
40110,63.400000000000006,63.85,,,4,1,,1
40111,63.6,76.95,,,3,1,,0
40112,63.85,73.95,103.10000000000001,39.25000000000001,5,0,upper,1
40113,64.05,73.45,,,3,1,,0
40116,64.25,69.25,92.05000000000001,27.80000000000001,6,0,upper,1
40119,64.5,71.10000000000001,97.15,32.650000000000006,5,0,upper,1
40120,64.7,74.85000000000001,,,4,1,,0
40121,64.9,72.95,,,3,1,,0
40122,65.15,75.95,,,3,1,,0
40123,65.35000000000001,65.45,,,3,1,,0
40125,65.55,77.35000000000001,,,4,1,,0
40127,65.8,70.85000000000001,,,4,1,,0
40129,66.0,73.45,100.55000000000001,34.55000000000001,5,0,upper,1
40130,66.2,77.85000000000001,,,4,1,,0
40132,66.45,78.45,,,3,1,,0
40134,66.65,72.75,96.30000000000001,29.650000000000006,6,0,upper,1
40136,66.85000000000001,66.85000000000001,,,4,1,,0
40138,67.10000000000001,76.85000000000001,,,4,1,,0
40140,67.3,73.35000000000001,86.4,19.10000000000001,2,0,lower,1
40142,67.5,80.35000000000001,,,4,1,,0
40144,67.75,67.85000000000001,,,4,1,,0
40145,67.95,76.35000000000001,,,4,1,,0
40147,68.15,79.85000000000001,,,4,1,,0
40148,68.4,68.45,,,3,1,,0
40150,68.60000000000001,68.95,,,3,1,,0
40152,68.8,75.15,91.0,22.200000000000003,0,0,lower,1
40154,69.0,69.45,,,3,1,,0
40157,69.25,69.95,,,3,1,,0
40159,69.45,79.35000000000001,,,4,1,,0
40161,69.65,70.45,,,3,1,,0
40165,69.9,81.85000000000001,,,4,1,,0
40167,70.10000000000001,77.15,90.15,20.049999999999997,1,0,lower,1
40168,70.3,77.45,,,3,1,,0
40169,70.55,83.45,107.35000000000001,36.80000000000001,6,0,upper,1
40170,70.8,80.85000000000001,,,4,1,,0
40172,71.0,79.45,,,3,1,,0
40176,71.2,73.95,,,3,1,,0
40177,71.45,82.85000000000001,,,4,1,,0
40179,71.65,78.85000000000001,,,4,1,,0
40182,72.5,73.85000000000001,,,4,1,,0
40184,72.75,72.85000000000001,,,4,1,,0
40186,72.95,79.95,,,3,1,,0
40189,74.05,82.35000000000001,,,4,1,,0
40194,74.75,75.35000000000001,,,4,1,,0
40195,74.95,78.95,,,3,1,,0
40198,75.15,75.45,,,3,1,,0
40199,75.4,76.45,,,3,1,,0
40203,75.85000000000001,75.85000000000001,,,4,1,,0
40204,76.05,77.95,,,3,1,,0
40207,76.80000000000001,81.35000000000001,,,4,1,,0
40209,77.65,88.4,105.80000000000001,28.150000000000006,2,0,lower,1
40216,80.4,86.25,110.75,30.349999999999994,5,0,upper,1
40219,82.25,82.25,,,3,1,,0
40221,83.55000000000001,83.55000000000001,,,4,1,,0
40226,86.2,93.25,107.0,20.799999999999997,2,0,lower,1
40236,92.35000000000001,92.35000000000001,,,3,1,,0
