agent_id,spawn_time,queue_enter_time,sink_time,travel_time,gate_idx,is_tagless,sink_side,serviced
15722,23.8,30.450000000000003,45.400000000000006,21.600000000000005,4,1,upper,1
15723,26.6,32.7,48.35,21.75,6,0,upper,1
15724,27.75,36.25,54.1,26.35,0,0,lower,1
15725,29.650000000000002,40.1,61.400000000000006,31.750000000000004,6,0,upper,1
15726,30.0,38.1,54.400000000000006,24.400000000000006,5,0,upper,1
15727,30.25,38.5,52.550000000000004,22.300000000000004,1,0,lower,1
15728,30.450000000000003,39.85,55.800000000000004,25.35,0,0,lower,1
15729,30.650000000000002,37.0,49.300000000000004,18.650000000000002,2,1,lower,1
15730,31.05,39.0,59.7,28.650000000000002,5,0,upper,1
15731,31.450000000000003,40.0,57.95,26.5,4,1,upper,1
15732,31.650000000000002,40.400000000000006,56.650000000000006,25.000000000000004,1,0,lower,1
15734,31.900000000000002,42.800000000000004,64.85000000000001,32.95,6,0,upper,1
15735,32.1,41.300000000000004,54.95,22.85,2,1,lower,1
15736,32.300000000000004,45.25,71.15,38.85,1,0,lower,1
15737,32.550000000000004,44.0,66.55,33.99999999999999,5,0,upper,1
15738,32.75,45.1,64.0,31.25,3,1,upper,1
15739,32.95,43.300000000000004,68.25,35.3,6,0,upper,1
15740,33.2,39.900000000000006,52.550000000000004,19.35,6,0,upper,1
15741,33.4,43.550000000000004,62.400000000000006,29.000000000000007,2,1,lower,1
15742,33.6,43.25,63.300000000000004,29.700000000000003,1,0,lower,1
15743,33.85,41.45,62.300000000000004,28.450000000000003,5,0,upper,1
15745,34.050000000000004,44.7,59.050000000000004,25.0,0,0,lower,1
15748,34.25,46.7,61.300000000000004,27.050000000000004,0,0,lower,1
15750,34.5,42.75,58.2,23.700000000000003,1,0,lower,1
15751,34.7,47.650000000000006,76.75,42.05,5,0,upper,1
15752,34.9,48.85,68.5,33.6,0,0,lower,1
15754,35.15,42.300000000000004,63.150000000000006,28.000000000000007,6,0,upper,1
15757,35.35,45.1,60.550000000000004,25.200000000000003,4,1,upper,1
15758,35.550000000000004,47.2,65.0,29.449999999999996,0,0,lower,1
15761,35.800000000000004,44.0,58.800000000000004,23.0,4,1,upper,1
15762,36.0,47.150000000000006,74.2,38.2,5,0,upper,1
15765,36.2,43.0,56.35,20.15,3,1,upper,1
15766,36.45,51.300000000000004,65.95,29.5,2,1,lower,1
15767,36.65,47.7,66.8,30.15,0,0,lower,1
15768,36.85,46.650000000000006,70.8,33.949999999999996,5,0,upper,1
15769,37.1,48.45,72.85000000000001,35.75000000000001,1,0,lower,1
15771,37.300000000000004,45.550000000000004,72.5,35.199999999999996,6,0,upper,1
15773,37.5,45.050000000000004,69.95,32.45,6,0,upper,1
15776,37.75,49.35,70.2,32.45,0,0,lower,1
15777,37.95,50.0,73.7,35.75,1,0,lower,1
15778,38.15,49.45,71.65,33.50000000000001,4,1,upper,1
15780,38.400000000000006,51.1,76.25,37.849999999999994,0,0,lower,1
15781,38.6,50.2,69.10000000000001,30.500000000000007,3,1,upper,1
15782,38.800000000000004,49.0,78.45,39.65,6,0,upper,1
15784,39.0,48.150000000000006,85.25,46.25,5,0,upper,1
15786,39.25,48.35,67.4,28.150000000000006,4,1,upper,1
15788,39.45,50.5,88.65,49.2,6,0,upper,1
15790,39.650000000000006,51.2,79.35000000000001,39.7,1,0,lower,1
15793,39.900000000000006,46.5,65.7,25.799999999999997,3,1,upper,1
15795,40.1,50.0,83.55000000000001,43.45000000000001,6,0,upper,1
15796,40.300000000000004,48.650000000000006,89.5,49.199999999999996,5,0,upper,1
15797,40.550000000000004,47.900000000000006,64.15,23.6,2,1,lower,1
15798,40.75,53.1,69.35000000000001,28.60000000000001,2,1,lower,1
15799,40.95,50.6,74.55,33.599999999999994,0,0,lower,1
15801,41.2,50.7,75.4,34.2,1,0,lower,1
15807,41.400000000000006,47.95,81.0,39.599999999999994,6,0,upper,1
15811,41.6,49.150000000000006,92.05000000000001,50.45000000000001,5,0,upper,1
15812,41.85,54.900000000000006,89.45,47.6,1,0,lower,1
15814,42.050000000000004,55.5,77.60000000000001,35.550000000000004,3,1,upper,1
15816,42.25,51.7,81.05000000000001,38.80000000000001,1,0,lower,1
15823,42.6,51.5,67.65,25.050000000000004,2,1,lower,1
15827,42.7,49.5,80.15,37.45,6,0,upper,1
15828,42.900000000000006,57.7,92.2,49.3,0,0,lower,1
15831,43.150000000000006,52.2,84.45,41.3,1,0,lower,1
15832,43.35,53.650000000000006,110.75,67.4,5,0,upper,1
15833,43.550000000000004,53.800000000000004,75.05,31.499999999999993,4,1,upper,1
15836,43.800000000000004,52.400000000000006,80.2,36.4,0,0,lower,1
15839,44.0,57.7,82.7,38.7,4,1,upper,1
15840,44.2,57.6,99.0,54.8,1,0,lower,1
15843,44.45,51.0,91.2,46.75,6,0,upper,1
15845,44.650000000000006,52.7,98.0,53.349999999999994,6,0,upper,1
15847,44.85,52.550000000000004,98.85000000000001,54.00000000000001,5,0,upper,1
15848,45.1,57.5,79.30000000000001,34.20000000000001,3,1,upper,1
15851,45.300000000000004,52.050000000000004,92.9,47.6,5,0,upper,1
15852,45.5,51.900000000000006,78.2,32.7,0,0,lower,1
15854,45.75,55.1,73.35000000000001,27.60000000000001,3,1,upper,1
15856,45.95,53.050000000000004,83.60000000000001,37.650000000000006,0,0,lower,1
15857,46.150000000000006,58.2,93.9,47.75,0,0,lower,1
15859,46.400000000000006,54.150000000000006,109.9,63.5,5,0,upper,1
15860,46.6,56.35,75.9,29.300000000000004,4,1,upper,1
15862,46.800000000000004,55.650000000000006,95.60000000000001,48.800000000000004,1,0,lower,1
15864,47.0,54.650000000000006,103.95,56.95,5,0,upper,1
15868,47.25,53.150000000000006,103.10000000000001,55.85000000000001,5,0,upper,1
15869,47.45,56.900000000000006,81.85000000000001,34.400000000000006,4,1,upper,1
15870,47.650000000000006,62.150000000000006,77.10000000000001,29.450000000000003,2,1,lower,1
15873,47.900000000000006,56.050000000000004,108.2,60.3,6,0,upper,1
15876,48.1,60.1,112.7,64.6,1,0,lower,1
15877,48.300000000000004,56.550000000000004,113.30000000000001,65.0,6,0,upper,1
15878,48.550000000000004,57.050000000000004,,,6,0,,1
15880,48.75,57.2,87.60000000000001,38.85000000000001,0,0,lower,1
15882,48.95,65.65,93.75,44.8,3,1,upper,1
15887,49.2,52.2,106.5,57.3,6,0,upper,1
15888,49.400000000000006,59.1,109.5,60.099999999999994,1,0,lower,1
15891,49.6,58.1,101.55000000000001,51.95000000000001,1,0,lower,1
15893,49.85,63.2,104.95,55.1,0,0,lower,1
15894,50.050000000000004,61.1,116.9,66.85,1,0,lower,1
15895,50.25,58.6,108.65,58.400000000000006,1,0,lower,1
15896,50.5,59.6,72.0,21.5,2,1,lower,1
15897,50.7,57.550000000000004,115.85000000000001,65.15,6,0,upper,1
15902,50.900000000000006,56.7,86.30000000000001,35.400000000000006,0,0,lower,1
15904,51.150000000000006,55.650000000000006,116.7,65.55,5,0,upper,1
15909,51.35,55.550000000000004,102.25,50.9,6,0,upper,1
15915,51.550000000000004,55.150000000000006,105.65,54.1,5,0,upper,1
15916,51.800000000000004,56.650000000000006,,,5,0,,1
15918,52.0,66.0,90.35000000000001,38.35000000000001,4,1,upper,1
15919,52.2,56.150000000000006,115.0,62.8,5,0,upper,1
15920,52.45,57.650000000000006,,,5,0,,1
15922,52.650000000000006,61.7,97.30000000000001,44.650000000000006,0,0,lower,1
15924,52.85,66.15,81.9,29.050000000000004,2,1,lower,1
15925,53.1,60.6,115.2,62.1,1,0,lower,1
15927,53.300000000000004,59.6,111.2,57.9,1,0,lower,1
15928,53.5,63.95,87.80000000000001,34.30000000000001,3,1,upper,1
15930,53.75,65.15,84.4,30.650000000000006,3,1,upper,1
15931,53.95,64.2,110.35000000000001,56.400000000000006,0,0,lower,1
15933,54.150000000000006,65.2,118.60000000000001,64.45,0,0,lower,1
15940,54.400000000000006,61.6,117.75,63.349999999999994,1,0,lower,1
15941,54.6,65.7,119.60000000000001,65.0,0,0,lower,1
15942,54.800000000000004,60.1,,,6,0,,1
15943,55.0,58.150000000000006,,,5,0,,1
15947,55.25,58.050000000000004,,,6,0,,1
15950,55.45,63.1,,,1,0,,1
15951,55.650000000000006,58.75,,,6,0,,1
15952,55.900000000000006,62.2,102.4,46.5,0,0,lower,1
15955,56.1,62.7,100.7,44.6,0,0,lower,1
15957,56.300000000000004,62.400000000000006,,,5,0,,1
15959,56.550000000000004,59.6,,,6,0,,1
15961,56.75,63.900000000000006,86.95,30.200000000000003,4,1,upper,1
15964,56.95,62.300000000000004,86.10000000000001,29.150000000000006,4,1,upper,1
15967,57.2,58.650000000000006,,,5,0,,1
15968,57.400000000000006,67.2,,,0,0,,1
15970,57.6,66.3,,,5,0,,1
15971,57.85,71.35000000000001,93.05000000000001,35.20000000000001,2,1,lower,1
15974,58.050000000000004,63.6,,,1,0,,1
15979,58.25,63.7,106.65,48.400000000000006,0,0,lower,1
15981,58.5,65.95,,,6,0,,1
15982,58.7,70.2,91.35000000000001,32.650000000000006,2,1,lower,1
15984,58.900000000000006,68.4,95.45,36.55,3,1,upper,1
15986,59.150000000000006,64.7,114.35000000000001,55.2,0,0,lower,1
15988,59.35,66.9,82.75,23.4,2,1,lower,1
15989,59.550000000000004,67.2,94.60000000000001,35.050000000000004,4,1,upper,1
15993,59.800000000000004,63.95,,,6,0,,1
15995,60.0,64.45,,,6,0,,1
15997,60.2,62.900000000000006,,,5,0,,1
15999,60.45,62.1,,,1,0,,1
16001,60.650000000000006,69.9,97.15,36.5,3,1,upper,1
16005,60.85,67.7,96.30000000000001,35.45000000000001,4,1,upper,1
16009,61.1,62.6,,,1,0,,1
16010,61.300000000000004,65.45,,,6,0,,1
16014,61.5,61.900000000000006,,,5,0,,1
16015,61.75,72.8,94.75,33.0,2,1,lower,1
16016,61.95,66.8,,,5,0,,1
16017,62.150000000000006,64.95,,,6,0,,1
16018,62.400000000000006,69.3,,,5,0,,1
16019,62.6,68.2,,,0,0,,0
16021,62.800000000000004,66.45,,,6,0,,1
16023,63.0,75.7,119.25,56.25,4,1,upper,1
16025,63.25,68.8,,,5,0,,1
16029,63.45,70.7,100.55000000000001,37.10000000000001,3,1,upper,1
16031,63.650000000000006,64.10000000000001,,,1,0,,1
16032,63.900000000000006,74.95,101.4,37.5,3,1,upper,1
16035,64.10000000000001,66.2,,,0,0,,1
16036,64.3,74.4,107.35000000000001,43.05000000000001,4,1,upper,1
16039,64.55,66.7,,,0,0,,1
16040,64.75,77.25,99.85000000000001,35.10000000000001,2,1,lower,1
16042,64.95,67.7,,,0,0,,1
16044,65.2,67.8,,,5,0,,1
16047,65.4,65.4,,,1,0,,1
16049,65.60000000000001,67.45,,,6,0,,1
16050,65.85000000000001,69.35000000000001,,,1,0,,0
16051,66.05,79.2,,,4,1,,1
16053,66.25,67.3,,,5,0,,1
16054,66.5,69.8,,,5,0,,1
16055,66.7,66.95,,,6,0,,1
16057,66.9,75.60000000000001,96.45,29.549999999999997,2,1,lower,1
16061,67.15,73.25,99.7,32.55,4,1,upper,1
16064,67.35000000000001,69.85000000000001,,,0,0,,0
16066,67.55,67.95,,,6,0,,0
16067,67.8,76.75,98.15,30.35000000000001,2,1,lower,1
16071,68.0,68.3,,,5,0,,1
16072,68.2,79.4,111.60000000000001,43.400000000000006,3,1,upper,1
16073,68.45,68.45,,,6,0,,0
16074,68.65,68.7,,,0,0,,0
16077,68.85000000000001,68.85000000000001,,,1,0,,0
16079,69.10000000000001,78.10000000000001,109.05000000000001,39.95,3,1,upper,1
16082,69.3,76.75,104.80000000000001,35.500000000000014,3,1,upper,1
16083,69.5,80.85000000000001,,,4,1,,1
16085,69.75,69.75,,,6,0,,0
16086,69.95,78.75,103.25,33.3,2,1,lower,1
16088,70.15,70.35000000000001,,,0,0,,0
16090,70.4,70.4,,,1,0,,0
16092,70.60000000000001,70.9,,,1,0,,0
16096,70.8,70.85000000000001,,,0,0,,0
16097,71.0,71.0,,,6,0,,0
16098,71.25,71.4,,,1,0,,0
16104,71.45,71.45,,,0,0,,0
16106,71.65,71.65,,,5,0,,0
16107,71.9,83.05000000000001,104.10000000000001,32.2,2,1,lower,1
16108,72.10000000000001,72.15,,,5,0,,0
16110,72.3,72.3,,,0,0,,0
16113,72.55,81.80000000000001,118.4,45.85000000000001,4,1,upper,1
16114,72.75,72.75,,,6,0,,0
16115,72.95,73.25,,,6,0,,0
16118,73.2,81.05000000000001,112.45,39.25,3,1,upper,1
16119,73.4,73.4,,,0,0,,0
16120,73.60000000000001,73.60000000000001,,,5,0,,0
16121,73.85000000000001,74.10000000000001,,,5,0,,0
16123,74.05,82.30000000000001,,,4,1,,1
16125,74.3,74.3,,,6,0,,0
16128,74.5,74.5,,,1,0,,0
16132,75.05,75.05,,,0,0,,0
16135,76.4,84.55000000000001,105.80000000000001,29.400000000000006,2,1,lower,1
16137,76.60000000000001,76.60000000000001,,,1,0,,0
16142,77.25,83.10000000000001,,,4,1,,1
16143,77.75,85.80000000000001,107.5,29.75,2,1,lower,1
16149,79.0,86.25,114.15,35.150000000000006,3,1,upper,1
16151,79.45,79.45,,,5,0,,0
16159,81.7,89.30000000000001,,,4,1,,1
16169,84.65,84.65,,,1,0,,0
16182,89.65,98.60000000000001,116.05000000000001,26.400000000000006,2,1,lower,1
16189,92.80000000000001,98.2,117.55000000000001,24.75,4,1,upper,1
16192,94.35000000000001,96.80000000000001,,,5,0,,0
16207,101.45,103.05000000000001,,,5,0,,0
