time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,1,0,0
35.0,23,3,0,0
40.0,45,12,0,0
45.0,65,18,0,0
50.0,88,26,0,0
55.0,105,38,1,0
60.0,117,61,1,1
65.0,132,84,1,1
70.0,145,96,1,1
75.0,155,105,0,1
80.0,148,99,1,1
85.0,139,88,1,1
90.0,129,84,1,1
95.0,118,77,1,1
100.0,106,72,1,1
105.0,93,65,1,1
110.0,82,60,1,1
115.0,73,54,0,0
