time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,1,0,0,0
30.0,5,1,0,0
35.0,25,2,0,0
40.0,47,10,0,0
45.0,70,15,0,0
50.0,89,22,0,0
55.0,108,28,0,1
60.0,127,38,0,1
65.0,143,45,0,0
70.0,160,51,1,1
75.0,171,54,0,1
80.0,168,62,0,1
85.0,162,72,0,1
90.0,152,73,0,1
95.0,149,79,0,1
100.0,140,87,0,1
105.0,136,94,0,1
110.0,126,101,0,1
115.0,119,103,0,1
