agent_id,spawn_time,queue_enter_time,sink_time,travel_time,gate_idx,is_tagless,sink_side,serviced
17955,23.8,30.3,44.900000000000006,21.100000000000005,5,1,upper,1
17956,26.6,32.7,48.35,21.75,6,0,upper,1
17957,27.75,34.95,51.550000000000004,23.800000000000004,6,0,upper,1
17958,29.650000000000002,40.5,61.550000000000004,31.900000000000002,5,1,upper,1
17959,30.0,37.7,49.900000000000006,19.900000000000006,0,0,lower,1
17960,30.25,39.25,55.2,24.950000000000003,1,0,lower,1
17964,30.450000000000003,38.45,53.550000000000004,23.1,1,0,lower,1
17965,30.650000000000002,37.800000000000004,52.900000000000006,22.250000000000004,6,0,upper,1
17966,31.05,45.0,68.4,37.35000000000001,0,0,lower,1
17967,31.450000000000003,42.5,56.550000000000004,25.1,0,0,lower,1
17969,31.650000000000002,40.2,52.35,20.7,0,0,lower,1
17970,31.900000000000002,40.800000000000004,57.400000000000006,25.500000000000004,1,0,lower,1
17971,32.1,42.25,59.800000000000004,27.700000000000003,2,1,lower,1
17973,32.300000000000004,38.400000000000006,56.050000000000004,23.75,6,0,upper,1
17974,32.550000000000004,41.45,65.85000000000001,33.300000000000004,6,0,upper,1
17975,32.75,43.2,58.900000000000006,26.150000000000006,1,0,lower,1
17976,32.95,39.45,58.150000000000006,25.200000000000003,6,0,upper,1
17977,33.2,47.400000000000006,70.3,37.099999999999994,1,0,lower,1
17978,33.4,41.95,68.4,35.00000000000001,6,0,upper,1
17979,33.6,41.050000000000004,54.45,20.85,4,1,upper,1
17980,33.85,46.85,63.300000000000004,29.450000000000003,5,1,upper,1
17981,34.050000000000004,44.150000000000006,60.650000000000006,26.6,0,0,lower,1
17982,34.25,46.400000000000006,62.400000000000006,28.150000000000006,3,1,upper,1
17983,34.5,48.150000000000006,71.15,36.650000000000006,1,0,lower,1
17984,34.7,42.95,57.300000000000004,22.6,3,1,upper,1
17985,34.9,46.550000000000004,72.65,37.75000000000001,6,0,upper,1
17986,35.15,44.5,64.15,29.000000000000007,0,0,lower,1
17987,35.35,45.95,63.300000000000004,27.950000000000003,2,1,lower,1
17989,35.550000000000004,45.25,62.400000000000006,26.85,1,0,lower,1
17993,35.800000000000004,47.95,66.7,30.9,5,1,upper,1
17994,36.0,47.550000000000004,76.05,40.05,6,0,upper,1
17995,36.2,47.550000000000004,65.0,28.799999999999997,2,1,lower,1
17996,36.45,48.45,69.25,32.8,5,1,upper,1
18000,36.65,48.650000000000006,74.55,37.9,1,0,lower,1
18002,36.85,43.0,59.050000000000004,22.200000000000003,4,1,upper,1
18003,37.1,44.95,61.550000000000004,24.450000000000003,2,1,lower,1
18006,37.300000000000004,45.5,69.45,32.15,0,0,lower,1
18007,37.5,47.050000000000004,71.8,34.3,6,0,upper,1
18010,37.75,49.150000000000006,76.25,38.5,1,0,lower,1
18011,37.95,47.75,75.4,37.45,0,0,lower,1
18013,38.15,45.300000000000004,60.7,22.550000000000004,4,1,upper,1
18014,38.400000000000006,51.75,75.2,36.8,3,1,upper,1
18015,38.6,52.85,81.35000000000001,42.75000000000001,1,0,lower,1
18017,38.800000000000004,46.0,72.85000000000001,34.050000000000004,0,0,lower,1
18018,39.0,50.25,76.9,37.900000000000006,5,1,upper,1
18021,39.25,46.25,64.15,24.900000000000006,4,1,upper,1
18022,39.45,55.85,81.15,41.7,4,1,upper,1
18023,39.650000000000006,50.25,82.85000000000001,43.2,6,0,upper,1
18026,39.900000000000006,51.85,77.10000000000001,37.2,1,0,lower,1
18027,40.1,48.050000000000004,78.60000000000001,38.50000000000001,6,0,upper,1
18029,40.300000000000004,53.650000000000006,93.9,53.6,6,0,upper,1
18030,40.550000000000004,53.35,83.05000000000001,42.50000000000001,1,0,lower,1
18031,40.75,55.95,80.30000000000001,39.55000000000001,4,1,upper,1
18033,40.95,50.95,70.10000000000001,29.150000000000006,3,1,upper,1
18034,41.2,49.0,78.80000000000001,37.60000000000001,0,0,lower,1
18037,41.400000000000006,49.400000000000006,66.10000000000001,24.700000000000003,2,1,lower,1
18042,41.6,51.25,70.95,29.35,3,1,upper,1
18046,41.85,49.900000000000006,67.55,25.699999999999996,2,1,lower,1
18051,42.050000000000004,49.650000000000006,65.0,22.949999999999996,4,1,upper,1
18052,42.25,50.95,82.2,39.95,0,0,lower,1
18054,42.5,51.6,87.30000000000001,44.80000000000001,0,0,lower,1
18056,42.7,49.7,73.5,30.799999999999997,5,1,upper,1
18058,42.900000000000006,52.35,79.65,36.75,1,0,lower,1
18060,43.150000000000006,54.45,77.75,34.599999999999994,3,1,upper,1
18061,43.35,50.45,80.5,37.15,0,0,lower,1
18067,43.550000000000004,59.2,84.75,41.199999999999996,2,1,lower,1
18069,43.800000000000004,52.0,67.55,23.749999999999993,4,1,upper,1
18070,44.0,52.1,90.7,46.7,0,0,lower,1
18072,44.2,54.650000000000006,99.85000000000001,55.650000000000006,6,0,upper,1
18074,44.45,57.7,72.0,27.549999999999997,2,1,lower,1
18075,44.650000000000006,53.900000000000006,74.35000000000001,29.700000000000003,4,1,upper,1
18076,44.85,53.1,94.10000000000001,49.25000000000001,0,0,lower,1
18078,45.1,52.35,84.55000000000001,39.45000000000001,6,0,upper,1
18080,45.300000000000004,55.5,89.0,43.699999999999996,1,0,lower,1
18082,45.5,54.150000000000006,97.30000000000001,51.80000000000001,6,0,upper,1
18084,45.75,53.85,83.9,38.150000000000006,1,0,lower,1
18085,45.95,56.150000000000006,108.35000000000001,62.400000000000006,6,0,upper,1
18086,46.150000000000006,52.6,92.4,46.25,0,0,lower,1
18088,46.400000000000006,55.150000000000006,101.55000000000001,55.150000000000006,6,0,upper,1
18091,46.6,57.35,99.2,52.6,1,0,lower,1
18092,46.800000000000004,56.85,97.5,50.699999999999996,1,0,lower,1
18093,47.0,54.95,85.60000000000001,38.60000000000001,1,0,lower,1
18095,47.25,53.150000000000006,89.65,42.400000000000006,6,0,upper,1
18096,47.45,60.650000000000006,87.10000000000001,39.650000000000006,5,1,upper,1
18098,47.650000000000006,60.85,109.80000000000001,62.150000000000006,1,0,lower,1
18100,47.900000000000006,57.150000000000006,95.80000000000001,47.900000000000006,0,0,lower,1
