time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,1,0,0,0
30.0,5,1,0,0
35.0,25,4,0,0
40.0,47,10,0,0
45.0,66,16,0,0
50.0,87,22,0,1
55.0,105,26,0,1
60.0,118,32,1,1
65.0,130,40,1,1
70.0,141,50,1,1
75.0,150,59,1,1
80.0,147,69,1,1
85.0,142,71,1,1
90.0,130,56,1,1
95.0,118,38,1,1
100.0,108,25,1,1
105.0,97,17,1,1
110.0,87,10,1,1
115.0,76,4,1,1
