time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,0,0,0
35.0,19,2,0,0
40.0,40,9,0,0
45.0,60,10,0,0
50.0,82,17,0,0
55.0,103,28,0,1
60.0,116,42,1,0
65.0,127,57,1,1
70.0,139,78,0,1
75.0,141,81,1,1
80.0,141,77,1,1
85.0,131,64,1,1
90.0,124,57,1,1
95.0,113,48,1,1
100.0,99,40,1,1
105.0,88,31,0,1
110.0,80,22,1,1
115.0,70,13,0,1
