time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,9,0,0,0
35.0,29,5,0,0
40.0,51,13,0,0
45.0,72,18,0,0
50.0,94,26,1,1
55.0,109,31,0,1
60.0,126,43,1,1
65.0,138,52,1,1
70.0,149,62,0,1
75.0,140,61,1,1
80.0,136,63,1,1
85.0,131,68,1,1
90.0,122,76,1,1
95.0,112,72,1,1
100.0,103,71,1,1
105.0,96,67,0,1
110.0,86,64,0,1
115.0,79,61,0,1
