agent_id,spawn_time,queue_enter_time,sink_time,travel_time,gate_idx,is_tagless,sink_side,serviced
22502,23.8,30.650000000000002,46.050000000000004,22.250000000000004,3,1,upper,1
22503,26.6,32.75,47.400000000000006,20.800000000000004,6,0,upper,1
22504,27.75,35.1,51.550000000000004,23.800000000000004,4,1,upper,1
22505,29.650000000000002,42.0,64.75,35.099999999999994,3,1,upper,1
22506,30.0,37.4,53.7,23.700000000000003,4,1,upper,1
22507,30.25,37.75,52.35,22.1,1,0,lower,1
22508,30.450000000000003,44.25,73.25,42.8,3,1,upper,1
22509,30.650000000000002,38.900000000000006,54.550000000000004,23.900000000000002,2,0,lower,1
22510,31.05,39.050000000000004,54.650000000000006,23.600000000000005,3,1,upper,1
22511,31.450000000000003,39.45,53.7,22.25,0,0,lower,1
22513,31.650000000000002,40.900000000000006,59.150000000000006,27.500000000000004,6,0,upper,1
22514,31.900000000000002,42.5,61.050000000000004,29.150000000000002,4,1,upper,1
22516,32.1,41.5,58.300000000000004,26.200000000000003,3,1,upper,1
22517,32.300000000000004,45.650000000000006,80.9,48.6,4,1,upper,1
22518,32.550000000000004,43.25,67.3,34.74999999999999,3,1,upper,1
22519,32.75,45.150000000000006,72.4,39.650000000000006,4,1,upper,1
22520,32.95,47.300000000000004,63.050000000000004,30.1,1,0,lower,1
22521,33.2,40.150000000000006,55.550000000000004,22.35,4,1,upper,1
22522,33.4,44.75,76.65,43.25000000000001,3,1,upper,1
22524,33.6,44.650000000000006,75.8,42.199999999999996,4,1,upper,1
22525,33.85,39.85,56.400000000000006,22.550000000000004,3,1,upper,1
22526,34.050000000000004,42.5,65.60000000000001,31.550000000000004,3,1,upper,1
22527,34.25,44.25,61.150000000000006,26.900000000000006,2,0,lower,1
22529,34.5,43.150000000000006,62.150000000000006,27.650000000000006,4,1,upper,1
22530,34.7,45.7,66.45,31.75,5,0,upper,1
22535,34.9,43.550000000000004,58.35,23.450000000000003,0,0,lower,1
22537,35.15,43.650000000000006,63.900000000000006,28.750000000000007,4,1,upper,1
22538,35.35,46.25,82.60000000000001,47.25000000000001,3,1,upper,1
22539,35.550000000000004,47.95,63.050000000000004,27.5,6,0,upper,1
22541,35.800000000000004,46.150000000000006,84.30000000000001,48.50000000000001,4,1,upper,1
