time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,1,0,0
35.0,22,2,0,0
40.0,41,6,0,0
45.0,66,12,0,1
50.0,88,21,0,1
55.0,102,31,0,1
60.0,119,40,1,1
65.0,130,51,1,1
70.0,144,65,1,1
75.0,154,75,1,1
80.0,145,77,1,1
85.0,132,71,1,1
90.0,127,56,1,1
95.0,113,42,1,1
100.0,102,28,1,1
105.0,91,18,1,1
110.0,82,15,1,1
115.0,71,12,1,1
