time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,7,0,0,0
35.0,16,3,0,0
40.0,32,4,0,0
45.0,58,10,0,0
50.0,74,16,0,1
55.0,91,19,0,0
60.0,110,29,0,1
65.0,121,30,1,1
70.0,123,32,1,1
75.0,121,35,1,1
80.0,112,37,1,1
85.0,104,28,1,1
90.0,90,13,1,1
95.0,85,2,1,1
100.0,74,0,1,1
105.0,62,0,1,1
110.0,50,0,1,1
115.0,39,0,1,1
