time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,9,1,0,0
35.0,28,6,0,0
40.0,50,14,0,0
45.0,70,17,0,0
50.0,90,31,0,0
55.0,106,54,0,1
60.0,122,79,1,1
65.0,138,103,1,1
70.0,147,125,1,1
75.0,145,127,0,0
80.0,144,124,0,0
85.0,142,123,1,1
90.0,134,117,1,1
95.0,130,113,0,0
100.0,125,107,1,0
105.0,117,101,0,0
110.0,110,96,1,0
115.0,104,89,0,1
