agent_id,spawn_time,queue_enter_time,sink_time,travel_time,gate_idx,is_tagless,sink_side,serviced
27512,23.8,30.3,44.900000000000006,21.100000000000005,5,1,upper,1
27513,26.6,32.7,48.35,21.75,6,0,upper,1
27514,27.75,35.550000000000004,51.050000000000004,23.300000000000004,2,1,lower,1
27515,29.650000000000002,36.9,52.95,23.3,2,1,lower,1
27516,30.0,37.550000000000004,55.150000000000006,25.150000000000006,4,1,upper,1
27517,30.25,37.45,51.650000000000006,21.400000000000006,5,1,upper,1
27518,30.450000000000003,39.1,55.400000000000006,24.950000000000003,1,0,lower,1
27519,30.650000000000002,39.400000000000006,56.800000000000004,26.150000000000002,3,1,upper,1
27520,31.05,41.300000000000004,58.800000000000004,27.750000000000004,5,1,upper,1
27521,31.450000000000003,41.550000000000004,61.400000000000006,29.950000000000003,4,1,upper,1
27524,31.650000000000002,43.25,60.550000000000004,28.900000000000002,2,1,lower,1
27525,31.900000000000002,43.0,63.150000000000006,31.250000000000004,4,1,upper,1
27526,32.1,39.050000000000004,54.050000000000004,21.950000000000003,5,1,upper,1
27528,32.300000000000004,39.45,53.2,20.9,6,0,upper,1
27529,32.550000000000004,43.95,59.650000000000006,27.1,3,1,upper,1
27531,32.75,38.95,52.1,19.35,0,0,lower,1
27532,32.95,40.35,57.95,25.0,3,1,upper,1
27533,33.2,48.050000000000004,74.2,41.0,4,1,upper,1
27534,33.4,43.050000000000004,62.300000000000004,28.900000000000006,6,0,upper,1
27535,33.6,48.0,70.7,37.1,2,1,lower,1
27536,33.85,41.75,60.550000000000004,26.700000000000003,6,0,upper,1
27537,34.050000000000004,49.35,66.45,32.4,0,0,lower,1
27538,34.25,43.400000000000006,61.800000000000004,27.550000000000004,2,1,lower,1
27542,34.5,46.2,67.3,32.8,1,0,lower,1
27544,34.7,43.45,64.85000000000001,30.150000000000006,5,1,upper,1
27545,34.9,53.800000000000004,80.05000000000001,45.15000000000001,1,0,lower,1
27546,35.15,46.900000000000006,58.400000000000006,23.250000000000007,0,0,lower,1
27547,35.35,44.5,64.60000000000001,29.250000000000007,2,1,lower,1
27548,35.550000000000004,49.45,75.9,40.35,6,0,upper,1
27551,35.800000000000004,48.550000000000004,71.55,35.74999999999999,1,0,lower,1
27552,36.0,47.25,70.8,34.8,5,1,upper,1
27553,36.2,52.300000000000004,74.10000000000001,37.900000000000006,0,0,lower,1
27554,36.45,46.25,68.25,31.799999999999997,5,1,upper,1
27555,36.65,46.550000000000004,69.0,32.35,2,1,lower,1
27557,36.85,46.050000000000004,65.60000000000001,28.750000000000007,2,1,lower,1
27558,37.1,48.050000000000004,69.85000000000001,32.75000000000001,1,0,lower,1
27559,37.300000000000004,47.85,65.7,28.4,4,1,upper,1
27560,37.5,50.95,71.65,34.150000000000006,3,1,upper,1
27561,37.75,47.1,64.0,26.25,3,1,upper,1
27562,37.95,47.85,69.95,32.0,6,0,upper,1
27563,38.15,50.0,72.5,34.35,5,1,upper,1
27565,38.400000000000006,44.75,66.55,28.14999999999999,5,1,upper,1
27567,38.6,49.95,78.45,39.85,6,0,upper,1
27571,38.800000000000004,53.300000000000004,79.2,40.4,0,0,lower,1
27573,39.0,51.45,73.35000000000001,34.35000000000001,3,1,upper,1
27575,39.25,50.95,87.80000000000001,48.55000000000001,6,0,upper,1
27576,39.45,54.75,89.5,50.05,4,1,upper,1
27578,39.650000000000006,49.550000000000004,75.8,36.14999999999999,1,0,lower,1
27579,39.900000000000006,50.7,69.10000000000001,29.200000000000003,3,1,upper,1
27581,40.1,46.75,67.4,27.300000000000004,5,1,upper,1
27582,40.300000000000004,52.800000000000004,77.5,37.199999999999996,0,0,lower,1
27585,40.550000000000004,48.550000000000004,75.05,34.49999999999999,4,1,upper,1
27589,40.75,53.2,74.95,34.2,2,1,lower,1
27591,40.95,49.050000000000004,73.25,32.3,1,0,lower,1
27594,41.2,53.75,81.85000000000001,40.650000000000006,4,1,upper,1
27595,41.400000000000006,51.75,68.15,26.75,0,0,lower,1
27596,41.6,50.45,83.55000000000001,41.95000000000001,6,0,upper,1
27597,41.85,56.25,85.25,43.4,5,1,upper,1
27599,42.050000000000004,51.95,77.60000000000001,35.550000000000004,3,1,upper,1
27600,42.25,54.2,81.75,39.5,2,1,lower,1
27603,42.5,53.0,96.30000000000001,53.80000000000001,6,0,upper,1
27608,42.7,53.800000000000004,80.9,38.2,0,0,lower,1
27610,42.900000000000006,52.7,72.4,29.5,2,1,lower,1
27611,43.150000000000006,52.050000000000004,76.75,33.599999999999994,5,1,upper,1
27612,43.35,54.800000000000004,86.0,42.65,1,0,lower,1
27613,43.550000000000004,52.75,81.0,37.449999999999996,4,1,upper,1
