agent_id,spawn_time,queue_enter_time,sink_time,travel_time,gate_idx,is_tagless,sink_side,serviced
8535,23.8,30.25,44.95,21.150000000000002,6,0,upper,1
8536,26.6,34.35,46.2,19.6,0,0,lower,1
8537,27.75,36.65,50.85,23.1,1,0,lower,1
8538,29.650000000000002,36.45,53.050000000000004,23.400000000000002,6,0,upper,1
8539,30.0,38.1,54.650000000000006,24.650000000000006,6,0,upper,1
8540,30.25,40.550000000000004,56.85,26.6,0,0,lower,1
8541,30.450000000000003,38.95,55.050000000000004,24.6,1,0,lower,1
8542,30.650000000000002,38.6,57.050000000000004,26.400000000000002,6,0,upper,1
8543,31.05,41.650000000000006,62.900000000000006,31.850000000000005,1,0,lower,1
8544,31.450000000000003,41.150000000000006,61.45,30.0,1,0,lower,1
8545,31.650000000000002,45.25,71.75,40.099999999999994,0,0,lower,1
8546,31.900000000000002,47.25,78.60000000000001,46.7,0,0,lower,1
8549,32.1,37.800000000000004,52.300000000000004,20.200000000000003,1,0,lower,1
8551,32.300000000000004,39.85,61.050000000000004,28.75,6,0,upper,1
8553,32.550000000000004,41.35,72.9,40.35,6,0,upper,1
8556,32.75,43.800000000000004,59.95,27.200000000000003,0,0,lower,1
8557,32.95,43.300000000000004,58.300000000000004,25.35,0,0,lower,1
8558,33.2,39.35,58.900000000000006,25.700000000000003,6,0,upper,1
8561,33.4,40.35,68.55,35.15,6,0,upper,1
8562,33.6,47.75,83.80000000000001,50.20000000000001,0,0,lower,1
8564,33.85,40.85,69.5,35.65,6,0,upper,1
8565,34.050000000000004,42.900000000000006,70.60000000000001,36.550000000000004,1,0,lower,1
8566,34.25,44.300000000000004,65.9,31.650000000000006,0,0,lower,1
8567,34.5,44.400000000000006,77.7,43.2,1,0,lower,1
8568,34.7,44.900000000000006,80.25,45.55,1,0,lower,1
8569,34.9,42.150000000000006,64.55,29.65,1,0,lower,1
8571,35.15,46.25,75.15,40.00000000000001,0,0,lower,1
8572,35.35,43.400000000000006,74.3,38.949999999999996,1,0,lower,1
8573,35.550000000000004,44.35,81.0,45.449999999999996,6,0,upper,1
8575,35.800000000000004,43.900000000000006,76.0,40.199999999999996,1,0,lower,1
8576,36.0,43.300000000000004,77.2,41.2,6,0,upper,1
8577,36.2,51.25,97.75,61.55,0,0,lower,1
8578,36.45,48.400000000000006,99.45,63.0,1,0,lower,1
8579,36.65,46.35,94.60000000000001,57.95000000000001,6,0,upper,1
8580,36.85,47.35,102.9,66.05000000000001,6,0,upper,1
8581,37.1,46.75,76.85000000000001,39.75000000000001,0,0,lower,1
8582,37.300000000000004,44.85,87.5,50.199999999999996,6,0,upper,1
8584,37.5,45.900000000000006,82.80000000000001,45.30000000000001,1,0,lower,1
8585,37.75,46.85,96.65,58.900000000000006,6,0,upper,1
