time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,7,0,0,0
35.0,15,3,0,0
40.0,35,5,0,0
45.0,56,7,0,1
50.0,73,18,0,0
55.0,90,26,1,0
60.0,108,32,1,1
65.0,125,40,0,1
70.0,134,52,0,1
75.0,127,55,1,1
80.0,117,56,1,1
85.0,108,44,1,1
90.0,98,32,1,1
95.0,86,24,1,1
100.0,76,17,1,1
105.0,64,5,1,1
110.0,54,1,1,1
115.0,44,0,1,1
