time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,7,0,0,0
35.0,15,3,0,0
40.0,36,8,0,0
45.0,56,13,0,0
50.0,78,26,1,1
55.0,95,36,0,0
60.0,117,62,1,1
65.0,132,92,0,1
70.0,136,106,1,1
75.0,136,105,0,1
80.0,128,99,1,1
85.0,124,94,1,1
90.0,112,86,1,1
95.0,103,79,0,0
100.0,97,70,1,1
105.0,89,63,1,1
110.0,78,55,0,1
115.0,69,48,0,1
